cover,cover_x,cover_y,id,is_new,playable,rate,title,url,imdb,company,imdb,direct,act,label,country,date,time,abstract
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2515826373.jpg,1394,1971,27061510,False,False,5.6,娼年,https://movie.douban.com/subject/27061510/,tt7529650,Fuji Television Network  Horipro  Kyodo Television  Phantom Film  Toho Company  ColorBird,tt7529650,三浦大辅,松坂桃李 真飞圣 富手麻妙 猪塚健太 樱井由纪 小柳友 马渕英里何 佐佐木心音 阶户瑠李 西冈德马 江波杏子,爱情 情色, 日本,2018-04-06(日本),119,该片改编自同名小说，讲述一个平凡的20岁男大生——森中领（松坂桃李 饰），每天过着平凡无趣的生活。某天，他认识了经营会员制BOYS CLUB的老板——御堂静香（真飞圣 饰），在她的诱惑下 ，森中领决定以「娼夫（男妓）」的身份在她的店里工作。随着和各式各样的女性接触 ， 森中领温柔地释放了她们内心所蕴藏的欲望，疗愈她们受伤的心，自己也渐渐有所成长。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2530305394.jpg,2000,2850,27055372,False,False,5.2,物怪,https://movie.douban.com/subject/27055372/,tt4374286,Taewon Entertainment  Clover Films  Golden Village Pictures  American Movie Classics (AMC),tt4374286,许宗昊,金明民 金仁权 李惠利 崔宇植 朴圣雄 朴熙顺 李璟荣 李度京 李圭福 李受美 金重熙 韩素英 金刚日  洪智允,动作 奇幻, 韩国,2018-09-12(韩国),105,朝鲜中宗22年，王为了躲避宫中出现的怪物而迁宫。改编自这段史实，讲述了威胁王的「物怪」（诡异的物件）与觊觎王位的循旧势力展开的争斗。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2519628553.jpg,2700,4000,25704492,False,False,6.3,红雀,https://movie.douban.com/subject/25704492/,tt2873282,Chernin Entertainment  Film Rites  Pixoloid Studios  Soundtrack New York  20th Century Fox Germany  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  Big Picture 2 Films  Centfox Film  Forum Hungary  Hispano Foxfilms S.A.E.  Nordisk Film  Odeon  Twentieth Century Fox  Warner Bros. F.E.  Warner Bros.  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  Double Negative (DNEG)  Incessant Rain Studios  Atomic Arts  Mist VFX Studio  Amadé Filmproduction  Audiolink Radio Communications  Audiolink Radio Communications  Avon Studio Transportation  Chapman/Leonard Studio Equipment  Codex  Company 3  Dynamic International Freight Services  FILLSCRN  Hula Post  Line Studio  Panavision  Piece of Cake Casting  Pinewood MBS Lighting  Scarlet Letters  Sony Classical  Sparks,tt2873282,弗朗西斯·劳伦斯,詹妮弗·劳伦斯 乔尔·埃哲顿 马提亚斯·修奈尔 夏洛特·兰普林 玛丽·露易斯·帕克 塞伦·希德 乔莉·理查德森 比尔·坎普 杰瑞米·艾恩斯 斯科拉·鲁特 道格拉斯·霍奇斯 沙基纳·贾弗里 谢尔盖·波卢宁 萨沙·弗若洛娃 塞巴斯蒂安·胡克,剧情 悬疑 惊悚, 美国,2018-03-02(美国),140,小说《红燕子》2012年六月份出版，讲述了一位当代俄罗斯的美女间谍多米尼卡·叶戈罗娃（Dominika Egorova ）在不情愿的情况下被克格勃训练成为一名“燕子”（克格勃色情间谍的代号，男性称为乌鸦），之后被派去勾引一名美国的中情局特工内森尼尔·纳什（Nathaniel Nash）以获取美国打入俄罗斯内部的间谍名单。然而多米尼卡与纳什这两个年轻人却碰撞出了爱情的火花，之后多米尼卡为了报复那些把她训练成“燕子”的同僚，主动选择成为一名为中情局服务的双重间谍。在她的帮助下，俄罗斯安插在美国华盛顿和军方的高级间谍纷纷被揪了出来，而她也将排除万难，重回莫斯科，成为普京身边的美国眼线……
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2506258944.jpg,5041,7474,26586766,False,True,6.9,勇敢者游戏：决战丛林,https://movie.douban.com/subject/26586766/,tt2283362,Columbia Pictures  Matt Tolmach Productions  Radar Pictures  Seven Bucks Productions  Sony Pictures Entertainment (SPE)  Columbia Pictures  Andes Films  Big Picture 2 Films  Columbia Pictures Corporation  Columbia Pictures Corporation  Feelgood Entertainment  Sony Pictures Entertainment  Sony Pictures Filmverleih  Sony Pictures Releasing  Sony Pictures Releasing  Sony Pictures Releasing  Sony Pictures Releasing  Sony Pictures Releasing  United International Pictures (UIP)  United International Pictures (UIP)  United International Pictures (UIP)  Universal Pictures International (UPI)  Feelgood Entertainment  Film1  Sony Pictures Home Entertainment  Sony Pictures Home Entertainment  Sony Pictures Home Entertainment  Sony Pictures Home Entertainment  Sony Pictures Home Entertainment  Sony Pictures Home Entertainment  Universal Sony Pictures Home Entertainment Nordic  Universal Sony Pictures Home Entertainment Nordic  Universal Sony Pictures Home Entertainment Nordic  Universal Sony Pictures Home Entertainment Nordic  Moving Picture Company (MPC)  Iloura  Rodeo FX  OllinVFX  Crafty Apes  Image Asylum  Instinctual VFX  Mammal Studios  Sony Pictures Imageworks (SPI)  The Third Floor  Gener8 Canada  Gener8 India  Scroggins Aviation  ARRI  Allan Padelford Camera Cars  Atlanta Metro Studios  BT Industrial Supply  Barco Auro 11.1  Big Machine Design  CB Western Works  Canada Film Capital  Canadian Film or Video Production Tax Credit (CPTC)  Chapman/Leonard Studio Equipment  Chapman/Leonard Studio Equipment  Codex  Company 3  DTS-X  Dolby Atmos  Dolby Laboratories  Film Victoria  GOPOGO  Government of Australia  Harris Diversified  Hawaii Media  Hollywood Trucks  International Alliance of Theatrical Stage Employees (IATSE)  Island Film Group  Motion Picture Association of America (MPAA)  Otto Nemenz International  Performance Filmworks  Pro-Cam Rentals  Province of British Columbia Production Services Tax Credit  Québec Production Services Tax Credit  Reel Security  Royaltee Management  SDDS Sony Dynamic Digital Sound  Scroggins Aviation  Sony Classical  Sony Pictures Studios  Soundtrack New York  Transportation Resources,tt2283362,杰克·卡斯丹,道恩·强森 凯文·哈特 杰克·布莱克 凯伦·吉兰 尼克·乔纳斯 瑞斯·达比 鲍比·坎纳瓦尔 亚历克斯·沃尔夫 瑟达吕斯·布兰 麦迪森·伊瑟曼 摩根·特纳 梅森·古乔内 马克·埃文·杰克逊 玛琳·辛科 特雷西·邦纳 玛莉贝丝·梦露 米西·派勒 杰米·雷内尔 卡尔利斯·布克 罗翰·昌德 科林·汉克斯,动作 奇幻 冒险, 美国,2018-01-12(中国大陆) 2017-12-20(美国),119,斯宾塞、“冰箱”弗里奇、贝瑟尼和玛莎是某高中的问题学生，这一日他们因不同的错误而被留校劳动。在一间堆满陈旧废弃物的储藏室内，斯宾塞发现一台年代久远的游戏机。四人原本想放松一下，谁知却被吸进了游戏机中。在凶险的尤曼吉热带丛林里，少男少女分别变成了勇石博士（道恩·强森 Dwayne Johnson 饰）、毛子·芬巴（凯文·哈特 Kevin Hart 饰）、奥伯伦教授（杰克·布莱克 Jack Black 饰）和铁拳露比（凯伦·吉兰 Karen Gillan 饰），他们必须遵照游戏规则，突破邪恶博士的阻挠，将宝石放回原处，恢复尤曼吉的和平，而这也是他们重返现实世界的唯一途径。毒蛇、猛兽以及纠缠不休的暴徒，为四个玩家带来了永生难忘的冒险体验……
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2526992724.jpg,2000,3040,27593912,True,False,7.9,盲点,https://movie.douban.com/subject/27593912/,tt7242142,Foley Walkers Studio  Snoot Entertainment  Ascot Elite Entertainment Group  Lionsgate  Metropolitan Filmexport  Odeon - Audio Visual Entertainment  Summit Entertainment  Mongkol Major  Pris Audiovisuais  VVS Films  PIC Agency  DTC Grip and Lighting  Light Iron  Republic Records,tt7242142,卡洛斯·洛佩斯·埃斯特拉达,戴维德·迪格斯 拉斐尔·卡索 詹妮娜·加万卡 雅斯曼·塞斯·琼斯 伊桑·恩布里 提莎·坎贝尔-马丁 乌特卡什·安邦德卡尔 凯文·卡罗尔 耐姆比·耐姆比 乔恩·查芬 韦恩·奈特 马戈·霍尔,剧情 喜剧 犯罪, 美国,2018-01-18(圣丹斯电影节) 2018-07-27(美国),95,故事围绕一个假释犯假释期的最后几天展开。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2531097433.jpg,2000,3000,30283308,False,True,7.2,阿浪的远方,https://movie.douban.com/subject/30283308/,,,,宋媚,周子龙,喜剧, 中国大陆,2018-10-16(中国大陆),90,电影《阿浪的远方》讲述的是酷爱诗词的阿浪毕业后在一所中学任职语文老师，因为在中学不能发挥他的诗学天赋，所以他毅然决然的怀着梦想告别喧嚣的城市，来到偏远的二郎山小学任教，在这所只有16个学生1个校长的小学里， 李阿浪开始实施他的“诗学栽培”计划。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522332481.jpg,2025,3000,26919051,False,False,4.3,机器猛犬,https://movie.douban.com/subject/26919051/,tt5709188,Global Road Entertainment  Lakeshore Entertainment  Phantom Four Films  Sony Pictures Worldwide Acquisitions (SPWA)  Film & TV House  Entertainment One  Global Road Entertainment  M2 Pictures  Viva International Pictures  IPA Asia Pacific  Iloura  Legacy Effects  Avon Studio Transportation  Budapest Scoring  Company 3  Designer Wardrobe Trailers  Lakeshore Records  Panavision  Pro-Cam Rentals  Pro-Cam Rentals,tt5709188,奥利弗·达利,托马斯·简 贝姬·戈麦斯 多米尼克·瑞恩斯 特德·麦金利 亚历克斯·诺伊施泰特 斯黛茜·阿伦·拉布 埃里克·艾特巴里 萨姆·厄普顿 玛德琳·贝塔尼 乔纳森·坎普 多里安·金,科幻 冒险, 美国,2018-08-24(美国),100,一个运气不佳的自行车手迈尔斯某天偶然发现一只先进、机器、军用的机器狗A.X.L.，其心脏是真狗的心脏，其他部位装备新一代人工智能。迈尔斯和AXL在日常交往中逐渐增进感情，而无赖军事科学家要不顾一切将AXL捉回，迈尔斯与他的梦中情人、足智多谋莎拉组队，为保护他的新朋友，踏上了一段史诗般的冒险旅程。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2515826615.jpg,1446,2048,27101860,False,False,6.2,友罪,https://movie.douban.com/subject/27101860/,tt7210264,GAGA  GAGA International Sales,tt7210264,濑濑敬久,生田斗真 瑛太 山本美月 夏帆 青木崇高 古馆宽治 佐藤浩市 忍成修吾 村上淳 渡边真起子 片冈礼子 光石研 西田尚美 石田法嗣 富田靖子 宇野祥平 小市慢太郎 矢岛健一 坂井真纪 奥野瑛太,犯罪, 日本,2018-05-25(日本),129,生田斗真、瑛太主演前少年犯题材电影《友罪》，改编自药丸岳的同名小说，由濑濑敬久执导。故事讲述了放弃记者梦想在小工厂工作的益田纯一(生田饰)，与同期进公司的铃木秀人(瑛太饰)慢慢建立起友谊。然而，在附近的一个镇子上又发生了一起儿童谋杀案。人们都说这起案子跟17年前的非常相似。那时，罪犯还是个14岁的小男孩。他现已经出狱，而且没人知道他身在何处。益田看见了一张罪犯17年前的照片，开始怀疑铃木是17年前连续儿童杀伤事件的犯人。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503067864.jpg,841,1199,26770697,False,False,7.2,骗子,https://movie.douban.com/subject/26770697/,tt7243686,Doodong Films  Showbox Entertainment  Showbox/Mediaplex  Showbox Entertainment  The Klockworx  Well Go USA Entertainment  Well Go USA Entertainment,tt7243686,张昌原,玄彬 刘智泰 朴圣雄 裴晟祐 崔德门 林珍娜 安世河 许成泰 柳圣贤 崔日华  金溙勋 廉东宪 郑东奎 崔宏一 金子英 周锡泰 郑敏圣 韩哲宇 全宪泰 李载求 柳正浩 孙炳旭 郑镇荣 车顺裴 吴泰京 陈善圭,剧情 犯罪, 韩国,2017-11-22(韩国),117,为了逮捕涉及4万亿韩元、造成3万名受害者的稀世大骗子，诈骗犯（玄彬饰）和检察官展开较量的诈骗犯罪。玄彬将在片中饰演设下完美骗局的诈骗犯黄智成，是一位专挑诈骗犯行骗的天才诈骗犯；刘智泰在片中饰演劣性检察官朴熙洙，为抓住稀世大骗子而制定计划招揽黄智成，表面正义内里却是对权力有无尽欲望的人。电影新颖、烧脑的故事令人耳目一新，而两位演技派演员的互相飙戏也引发众多期待。电影计划于2016年下半年拍摄。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2528016272.jpg,810,1200,26844480,True,False,6.3,最后得分,https://movie.douban.com/subject/26844480/,tt5254610,Signature Films  Drybake Final Score  Highland Film Group (HFG)  Ingenious Media  thefyzz  Altitude Film Distribution  Altitude Film Distribution  Corbi Media  Dutch FilmWorks (DFW)  Future Film  Saban Films  Shoval Film Production  Tanweer Films  Tanweer Films  Tanweer Films  Tanweer Films  Tanweer Films  Tanweer Films  Tanweer Films  Cinemundo  Defiant Screen Entertainment  Defiant Screen Entertainment  Defiant Screen Entertainment  Falcon Films  Outpost VFX  Above the Line Set Assistance & Security  Audiolink Radio Communications  Background Action  Background Action  Creativity Media  Digital Post Services  European Film Bonds  Katrina Wan PR  Levy Entertainment Group  Sky Media Travel  Studio Malibu  Uniforms & Weapons Emporium (UWE)  thefyzz,tt5254610,斯科特·曼,戴夫·巴蒂斯塔 皮尔斯·布鲁斯南 雷·史蒂文森 马丁·福特 卡米尔·雷米泽斯基 亚历桑德拉·迪努 拉尔夫·布朗 露西·加丝凯 戈登·亚历山大 阿隆·麦克卡斯克 贝恩·科拉科 阿米特·沙阿 拉腊·皮克 丹尼尔·厄根 杰奎琳·拉姆娜莱恩 Fran Targ 比尔·费洛斯 保罗·布莱克维尔 黛博拉·洛克 张智霖 李·尼古拉斯·哈里斯 Peter Pedrero 李·查尔斯 马克·普雷斯顿 亚当·普里克特 齐维尔·马蒂基恩 博格纳·F·马丁 乔蕾·科斯 克莱尔·阿什顿 多莉·贾迪欧,动作, 英国,2018-09-07(英国),104,一伙恐怖分子袭击体育场，而拯救的任务却落到一个在现场的退役军人身上。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2533745160.jpg,4465,6237,30142649,False,True,5.7,大闹西游,https://movie.douban.com/subject/30142649/,,,,马系海,孙晔 沈达威 陶典 刘北辰,喜剧 动画 冒险, 中国大陆,2018-09-22(中国大陆),92,玩具孙五元自认是美猴王，却因拿不出金箍棒在玩具世界饱受嘲笑。机缘巧合之下，孙五元只身一人进入了西游世界，并偶遇被赶回花果山的孙悟空。一心想要金箍棒的孙五元死缠烂打，孙悟空无奈提出条件：孙五元要拜其为师，学成后就把金箍棒给他。不料牛魔王暗中挑拨，唆使五元偷走了金箍棒，并将其抢走。慌忙逃回玩具世界的五元发现，世界已被牛所统治……
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2512965888.jpg,2480,3507,26682880,False,False,7.1,过境,https://movie.douban.com/subject/26682880/,tt6675244,Schramm Film  Neon Productions  Arte France Cinéma  ZDF/Arte  Medienboard Berlin-Brandenburg  Beauftragter der Bundesregierung für Angelegenheiten der Kultur und der Medien (BKM)  Filmf?rderungsanstalt (FFA)  Centre National de la Cinématographie (CNC)  Région Provence-Alpes-C?te d'Azur  Albatros Film  Imagine Films Distribution  Les Films du Losange  Mirada Distribution  Music Box Films  Piffl Medien  Vertigo Média Kft.  Madman Entertainment  Moving Turtle  good movies!  Freeway CAM B.V.  Tonstudio Hanse Warns,tt6675244,克里斯蒂安·佩措尔德,弗兰茨·罗戈夫斯基 葆拉·贝尔 戈德哈尔德·吉瑟 莉莲·巴特曼 玛丽安·扎瑞 巴尔巴拉·奥尔 马蒂亚斯·勃兰特 塞巴斯蒂安·胡克 尤斯图斯·冯·多赫纳尼 亚历克斯·布伦德缪尔 特里斯坦·皮特 罗纳德·库克利斯,剧情, 德国 / 法国,2018-02-17(柏林电影节) 2018-04-05(德国),101,德国军队就在巴黎城外。格奥尔在最后一刻逃到了马赛。他的行李中带着一个叫Weidel的作家的遗产，这个作害怕遭受迫害而选择了自尽。这些遗产中有一份手稿，一些信件，和墨西哥大使馆对签证的一份担保。只有这些才能证明他们已被允许从这座港口城市离开，离开这里意味着还需要一份来自潜在东道国的入境许可。以Weidel的假身份，格奥尔试图获取船上的一些稀缺通道。难民之间的会谈在他小旅馆的走廊上，领事馆的等候室里，以及港口边上的咖啡厅和酒吧中进行着。格奥尔帮忙照顾着他已逝战友海因茨的儿子，海因茨在逃亡时不幸过世。但他的计划在遇见那个神秘姑娘玛丽时改变了。《过境》基于德国女作家安娜·西格斯撰写的二战同名小说改编，电影以现代马赛为背景，来自过去的人们在这里四处出现。因此，过去的难民会与今日的难民相遇，历史与今生相遇，他们所有的故事融合在一起构成一个永恒的过境空间。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2532430284.jpg,2000,2865,27077084,False,False,6.1,明堂,https://movie.douban.com/subject/27077084/,tt7046524,Jupiter Film  CJ Entertainment  Megabox Plus M,tt7046524,朴熙坤,曹承佑 池晟 金成钧 白润植 文彩元 李源根 金珉载 刘在明 姜泰伍 太仁浩 朴忠善 吕茂英  金奎善 孙修雅 金光炫 赵贤植 宋英才 郑载宪  崔在燮  李圭燮 白仁权 李时宇,剧情, 韩国,2018-09-19(韩国),133,电影由朴熙坤执导，该片是一部围绕想成为王的人们的欲望和暗斗、墓地（关乎风水）争夺战的古装剧，讲述被夺去家门的墓地、失去双亲的年轻人报复王的故事。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2506825662.jpg,2143,3000,26966580,False,True,4.2,妖铃铃,https://movie.douban.com/subject/26966580/,tt7743588,Beijing Fun Age Pictures  Clover Films  Golden Village Pictures  Well Go USA Entertainment,tt7743588,吴君如,吴君如 沈腾 岳云鹏 张译 Papi酱 吴镇宇 方中信 焦俊艳 潘斌龙 阿如那 许君聪 李亦航 周冬雨 马思纯 李尚正,喜剧 恐怖, 中国大陆,2017-12-29(中国大陆),88,无良地产商父子徐大富（沈腾 饰）和徐天宇（岳云鹏 饰）一心想争夺豪华CBD中一幢破旧居民楼“萌贵坊”的产权，但萌贵坊内仍存四户怪咖不愿搬出—神医王保健（张译 饰）和他的儿子鸡丁（李亦航 饰）、民间发明家夫妇李菊花(papi 饰)和金三(潘斌龙 饰)、网红主播阿萍(焦俊艳 饰)、以及过气古惑仔阿仁(方中信 饰)和阿明(吴镇宇饰)。某个月黑风高的夜晚，怪事接连发生，僵尸，丧尸，吸血男爵，红衣女鬼接踵而至，陷入恐慌的“留守怪咖”请来江湖上人称“万能大师”的铃姐（吴君如 饰）帮他们化解危难，没想到铃姐却带来了更大的麻烦……
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2516147140.jpg,1000,1416,26962614,True,False,7.3,货架之间,https://movie.douban.com/subject/26962614/,tt6263618,Sommerhaus Filmproduktionen  Departures Film  Arte  German Films  Hessischer Rundfunk (HR)  Mitteldeutscher Rundfunk (MDR)  Rotor Film Babelsberg  Südwestrundfunk (SWR)  Cherry Pickers Filmdistributie  Filmarti  KMBO  Music Box Films  Zorro Film  EuroVideo  good movies!  good movies!  Beauftragter der Bundesregierung für Angelegenheiten der Kultur und der Medien (BKM)  Deutscher Filmf?rderfonds (DFFF)  Medien- und Filmgesellschaft Baden-Württemberg  Medienboard Berlin-Brandenburg  Mitteldeutsche Medienf?rderung (MDM)  Moloko Catering  Rotor Film Babelsberg  sub:werk,tt6263618,托马斯·斯图伯,桑德拉·惠勒 弗兰茨·罗戈夫斯基 彼得·库尔特 亨宁·佩克 拉莫娜·库泽-莉比诺 格瑞迪·京特 克莱芒·迈尔 安德雷亚斯·利奥波德 斯特芬·施曼 迈克尔·施佩希特 萨沙·纳丹 马提亚斯·布伦纳,剧情 爱情, 德国,2018-02-23(柏林电影节) 2018-05-24(德国),125,《过道上》在2018年柏林电影节竞赛单元首映。斯图伯打开了一扇朝向德国东部的普通工人的窗户，日常生活被转化成神奇的现实主义， 温柔的爱情故事被暂时性地拨转向希望的层面上。害羞而孤僻的克里斯蒂安丢了工作，随后来到一家批发市场上班，受到了饮料部门像父亲般慈爱的布鲁诺的关照。克里斯蒂安喜欢上了经常在一起开玩笑的玛丽昂，但玛丽昂已经结婚了，克里斯蒂安对她的情愫似乎得不到结果。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511323383.jpg,2061,2917,27102505,False,False,7.6,去年冬天与你分手,https://movie.douban.com/subject/27102505/,tt7210252,C&I Entertainment  Warner Bros.,tt7210252,泷本智行,岩田刚典 山本美月 斋藤工 浅见伶奈 北村一辉 土村芳,剧情 悬疑 犯罪, 日本,2018-03-10(日本),119,本作改编自芥川赏得主中村文则的同名悬疑小说。即将于最爱的女性步入婚姻殿堂的记者耶云（岩田刚典），现在正在追击采访的是一年前猎奇杀人事件的嫌疑人，天才摄影师木原坂（斋藤工）。慢慢接近事件真相的耶云却掉入了木原坂的危险陷阱，甚至连自己的未婚妻百合子（山本美月）也被牵扯其中。耶云的命运会是——？
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2533451535.jpg,1956,2898,26743470,False,False,7.1,李尔王,https://movie.douban.com/subject/26743470/,tt7473890,Playground Entertainment  Amazon Studios  British Broadcasting Corporation (BBC)  Amazon Studios  Amazon Prime Video  Amazon Prime Video  BBC Two  BBC Two  Front Row Filmed Entertainment  Casting Collective  HireWorks  Lemaise Pictures  Piece of Cake Casting  Shot Stop,tt7473890,理查德·艾尔,安东尼·霍普金斯 艾玛·汤普森 艾米丽·沃森 弗洛伦斯·皮尤 吉姆·布劳德本特 吉姆·卡特 托比亚斯·门基斯 约翰·麦克米兰 安东尼·凯尔夫 Simon Manyonda Chukwudi Iwuji 卡尔·约翰逊 Samuel Valentine 安德鲁·斯科特 克里斯托弗·埃克莱斯顿 阿琳泽·科纳 约翰·斯坦丁 拉裴尔·德普雷 肖恩·狄克逊 通恰伊·古奈什 所罗门·塔伊沃·贾斯提费尔德 伯纳多·桑托斯,剧情, 英国,2018-05-28(英国),115,莎士比亚名著改编，故事设定在现代！安东尼·霍普金斯出演李尔王，艾玛·汤普森、艾米丽·沃森、弗洛伦斯·皮尤分别饰演李尔王的三个女儿！吉姆·布劳德本特、安德鲁·斯科特、吉姆·卡特等戏骨参演！《空王冠·亨利四世》《丑闻笔记》理查德·艾尔执导。80岁高龄的李尔王决定将广袤的国土分给自己的三个女儿，李尔王让三个女儿说出各自心中对父王的爱戴，大女儿Goneril（艾玛·汤普森）和二女儿Regan（艾米丽·沃森）极尽花言巧语之所能，得到了李尔王的赞赏，小女儿Cordelia（弗洛伦斯·皮尤）质朴而诚实，反而遭到了无情的驱逐…得到了父亲大片疆土的大女儿和二女儿则将李尔王赶出了家门。直到流落荒野无处可去，李尔王才明白自己犯了天大的错误…
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2534696059.jpg,950,1354,26649627,False,False,4.6,超能泰坦,https://movie.douban.com/subject/26649627/,tt4986098,42  Motion Picture Capital  Nostromo Pictures  The Amel Company  Future Film  Digi-Optic Films  Shaw Organisation  Cinemundo  EuroVideo  EuroVideo  Exponenta  Film & TV House  GEM Entertainment  IPA Asia Pacific  IPA Asia  Netflix  Signature Entertainment  Automatik VFX  Millennium FX  Screenclay FX  Pau Costa Efectos Especiales  Screenclay FX  Digital Post Services  Fintage CAM  Lakeshore Records  WhyOnSet,tt4986098,伦纳特·拉夫,萨姆·沃辛顿 泰勒·席林 汤姆·威尔金森 阿格妮丝·迪恩 娜塔莉·伊曼纽尔 诺亚·尤佩 克里·约翰逊 亚历山大·约瓦诺维奇 迪耶戈·博内塔 亚伦·赫弗南 娜奥米·巴特里克 史蒂芬·克里 娜塔莉·波萨 弗朗西斯科·加里多 凯尔·索列尔 本·奥德里基 古斯塔沃·萨尔梅龙,科幻 惊悚, 美国 / 英国,2018-10-12(中国大陆) 2018-03-30(美国),97,《超能泰坦》是一部发生在未来的科幻电影。那时的地球人口严重过剩，处于危险边 缘。战争盛行，资源正急剧减少。十年后，地球就将变成一片废墟，人类面临前所未有的挑战。在这个宇宙中，只有一个地方适合人类居住——土星的最大行星，泰坦。为了移民到泰坦星，科学家们推出一项军事实验项目：他们秘密计划将人类改造为适应泰坦星球恶劣生存环境的物种。 萨姆·沃辛顿 饰演的里克·詹森中尉成为实验对象之一。但这个实验也充满了未知和危险。随着试验强度的提升，一切已经进入了未知领域。里克的身体也逐渐发生变化，妻子（泰勒·席林 饰）和儿子（诺亚·尤佩 饰）陷入恐慌。原本承载人类希望的里克，就这样变成了人类的噩梦？
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522124933.jpg,1280,1792,30195228,False,False,7.5,男人要自爱,https://movie.douban.com/subject/30195228/,tt6857988,Autopilot Entertainment  Film Invaders  LOVEMYTV  MademoiselleFilms  Netflix  Netflix,tt6857988,埃莱奥诺尔·普里亚,樊尚·埃尔巴兹 玛丽-索菲·费尔达纳 皮埃尔·贝内齐 穆恩·戴莉 布朗什·加丁 Camille Landru-Girardet Alan Maxson 塞利娜·芒维尔,喜剧, 法国,2018-04-13(法国),98,在一个由女人主宰的世界里苏醒后，一名无耻的大男子主义者因与一名有权势的女作家发生争执而自食苦果。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2523437806.jpg,1500,2142,26992383,False,True,4.9,龙虾刑警,https://movie.douban.com/subject/26992383/,tt8489090,Add Star International Film Culture Medial (BEIJING)  Bigcat Films  Wanda Media Co.  China Lion Film Distribution  China Lion Film Distribution  China Lion Film Distribution,tt8489090,李昕芸,王千源 袁姗姗 刘桦 周游 周云鹏 张锦程 沈腾,喜剧 动作 犯罪, 中国大陆,2018-06-22(中国大陆),93,话唠杜宇飞（王千源 饰）处于半退休状态的能叔（刘桦 饰）、恨嫁女花姐（袁姗姗 饰）以及新人陈笠（周游 饰）组成的不靠谱缉毒刑警小队，为了更隐蔽地监视毒贩，他们盘下隔壁的龙虾店。却不料生意火爆起来。在一边经营龙虾店一边搜寻线索时闹出一系列荒唐笑话，而围绕这家龙虾店，还隐藏 着一个更大的阴谋……
